star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
Gaia DR3 49729231594420096,60.203801951332316,18.193877567460135,5.804048,2016.0,130.27507482032178,-27.86443910589072
Gaia DR3 49943017886372096,58.58609138495002,18.624419391562967,7.2509413,2016.0,-1.3532831321791334,-12.449396236868619
Gaia DR3 50612242511468288,60.27923233410171,20.198806605517944,6.4513,2016.0,31.511358059823937,-79.26085586858535
Gaia DR3 51514391799911040,58.25677847064521,20.207992068041754,6.7301207,2016.0,-4.012107048002332,-6.515317978706532
Gaia DR3 51704091917477376,59.28256260762817,21.290535484427878,7.3546357,2016.0,0.44507864629758764,-6.257671410976746
Gaia DR3 51704435514855936,59.296969042239105,21.323512097267322,6.5762987,2016.0,-9.542553383950754,-12.878884408611155
Gaia DR3 52327961686200704,62.048467068785996,21.554479687821285,7.423217,2016.0,-7.900464457147555,0.4981453327025513
Gaia DR3 52804325099280768,63.21351316768801,22.413406833274976,6.078153,2016.0,-6.625891271419645,-13.601350026143898
Gaia DR3 52813464789648256,63.62719024637831,22.451724807607018,6.952675,2016.0,95.02267544264804,-27.486963611156725
Gaia DR3 53006154203183616,59.95610850542525,21.307814199735343,7.2725253,2016.0,24.97432170613746,-29.792029341957406
Gaia DR3 53103594123036032,61.64210787356735,21.956541302736444,7.1772966,2016.0,5.063812707834912,4.916526660904405
Gaia DR3 53112944270520832,61.33523408583346,22.008324337407693,5.756682,2016.0,172.21245290662395,-130.6089579128826
Gaia DR3 53117685914406912,61.33263791734667,22.057352606564198,7.3655434,2016.0,6.261870940281016,-63.36283111017781
Gaia DR3 53164002842376832,61.17425004460124,22.08166969321299,4.065172,2016.0,93.06683077061193,-58.495646101488944
Gaia DR3 53944724815852672,62.21589663347861,23.871091373643576,6.6179523,2016.0,52.942126243339615,-10.677631441908934
Gaia DR3 53954070664670848,62.431989548795656,24.072835247457956,7.3321056,2016.0,1.3740899806822497,-19.379012087033704
Gaia DR3 54819798632949632,52.42747040712449,16.7622497147154,7.0218306,2016.0,23.948512725749204,-17.459246387505427
Gaia DR3 55649002196832384,49.30170856817212,17.57286757539631,6.6130986,2016.0,10.35146898635083,-15.928811515929963
Gaia DR3 56092345901034880,49.58287502224772,18.171161727458347,7.3742,2016.0,-83.26770722580193,-103.78882866600478
Gaia DR3 56413781254974080,53.53534931054166,17.83144865206094,5.914572,2016.0,94.3822545931632,-310.4483270704404
Gaia DR3 56591524181739008,52.83794519700792,17.93816497730311,6.1963267,2016.0,-15.042192582591099,-2.174890228152158
Gaia DR3 56779403230848896,53.826568705949505,18.90289485354993,6.620104,2016.0,4.4248630872792205,-40.883214995709196
Gaia DR3 57064451620025088,55.947273194518715,19.66478829847926,5.869091,2016.0,116.42663368927391,-55.47418306871044
Gaia DR3 57111696260204800,55.57896969853678,19.7001972609426,5.656581,2016.0,4.456738460568601,-13.021036089567593
Gaia DR3 57279955899283072,54.1018734955365,20.067392437949195,7.361785,2016.0,94.37426636322445,-49.77622955451021
Gaia DR3 57495631977753344,51.763649343347176,18.756542384702982,6.51876,2016.0,36.398061573292196,-0.3657000554551903
Gaia DR3 57975397004372224,52.0058441724248,20.464242184921826,7.2262793,2016.0,,
Gaia DR3 58099951055482624,53.60553614969164,20.374074492799764,7.434331,2016.0,3.1655759591140997,-6.205769950990074
Gaia DR3 58353594644026240,52.200723221412794,20.62404323887928,7.298637,2016.0,7.428775261927146,-8.949742599190925
Gaia DR3 58850711337487616,46.85686063012037,17.88002747730079,6.096141,2016.0,-23.732876962413805,8.08027219800464
Gaia DR3 58968737038716288,47.088132746406416,18.79498882407291,5.572535,2016.0,37.94105157099966,-14.278465085037393
Gaia DR3 59048829588938240,47.67904570387284,18.743349612222286,7.31713,2016.0,9.068807039830283,-20.775403435140642
Gaia DR3 59257942957000064,49.94904499188033,19.076212056665444,7.384331,2016.0,7.990521072499942,-8.782406826244896
Gaia DR3 59373082440206720,50.09720272508799,19.872728373915738,6.5233107,2016.0,2.263359186524693,2.1351575490348162
Gaia DR3 59396206544205056,48.478800065293285,18.97337549382683,5.948249,2016.0,24.145473034786313,9.474802108841228
Gaia DR3 59856592678236672,47.39439559855883,19.380701524762333,6.843215,2016.0,27.383851061909066,-7.208176009780332
Gaia DR3 60248877811546112,47.90808720855174,19.726648284350475,4.064342,2016.0,153.8713974263472,-5.586166354145505
Gaia DR3 60312993083078016,47.44032637561667,20.00077384572674,7.1295443,2016.0,19.816121238241543,-49.30732730492325
Gaia DR3 60494103263991168,48.72528453666189,21.04411908941896,4.8649964,2016.0,-26.27645029194368,-73.78172287814925
Gaia DR3 60573646058347392,47.334134969627456,20.76106866606433,6.0428896,2016.0,52.21638761591967,-11.51077753405119
Gaia DR3 60732319330375808,47.56072448203483,21.27191791614541,7.307015,2016.0,26.350042870695397,-4.981317863936855
